course_url,title,level,description,topic_tags,learning_path
https://www.dicoding.com/academies/653-belajar-dasar-ai,Belajar Dasar AI,Level: Dasar,"Artificial Intelligence adalah teknologi yang melibatkan peniruan perilaku manusia dengan memanfaatkan mesin untuk belajar berdasarkan data yang diberikan dan melakukan tugas tanpa perlu instruksi eksplisit tentang output yang diinginkan. AI memiliki beberapa subbidang di dalamnya, seperti Machine Learning, Deep Learning, Generative AI, dan lainnya. Di kelas ini, Anda akan mempelajari mulai dari pengenalan AI hingga membuat model AI dan penerapannya.
Kelas ini memberikan pemahaman dasar tentang Artificial intelligence mulai dari pengertiannya hingga penerapannya pada dunia nyata.
Kebutuhan industri yang semakin banyak mengenai pembuatan sistem berbasis Artificial Intelligence.
Artificial Intelligence dapat diimplementasikan ke berbagai industri dan berbagai jenis data sehingga kegunaannya sangat luas.
Kelas ini memberikan pengetahuan untuk pembuatan Artificial Intelligence dengan mudah agar semua orang dapat membuat dan menggunakannya.
Pemahaman tentang Artificial Intelligence dapat dipelajari oleh semua orang.
Target dan Sasaran Siswa
Kelas ini ditujukan untuk pemula yang ingin memulai karier di dunia AI.
Kelas dapat diikuti oleh siswa yang melek IT sehingga wajib memiliki dan dapat mengoperasikan komputer dengan baik.
Kelas dapat diikuti oleh siswa yang sudah memiliki dasar kemampuan logika pemrograman.
Siswa harus bisa belajar mandiri, berkomitmen, benar-benar punya rasa ingin tahu, dan tertarik pada subjek materi, karena sebaik apa pun materi kelas ini, tidak akan berguna tanpa keseriusan siswa untuk belajar, berlatih, dan mencoba.
Setelah mengikuti kelas, siswa diharapkan mampu menelaah berbagai konsep dasar dalam AI beserta penerapannya dengan baik.","AI, Machine Learning",
https://www.dicoding.com/academies/658-belajar-penerapan-machine-learning-dengan-google-cloud,Belajar Penerapan Machine Learning dengan Google Cloud,Level: Mahir,"Perkembangan machine learning yang pesat turut meningkatkan penggunaan tenaga komputasi. Google Cloud sebagai salah satu cloud provider terbesar dapat memberikan sokongan tenaga komputasi yang menjadi fondasi utama dalam melakukan training dan pengembangan aplikasi machine learning dengan memberikan akses mudah ke sumber daya komputasi tinggi tanpa memerlukan investasi infrastruktur yang besar, termasuk dalam menjalankan training dan pengembangan aplikasi machine learning.
Anda tidak harus memiliki keahlian mendalam di bidang Machine Learning untuk mengikuti kelas ini.
Pemanfaatan teknologi cloud untuk menjalankan inferensi model machine learning berbasis server telah diterapkan berbagai industri seperti ChatGPT dari OpenAI dan Google Bard dari Google.
Google Cloud adalah penyedia layanan teknologi cloud yang memiliki banyak dukungan terhadap proses pengembangan Artificial Intelligence, seperti Tensor Processing Unit (TPU), berbagai seri Graphical Processing Unit (GPU), hingga layanan khusus AI bernama Vertex AI.
Memiliki keterampilan penerapan machine learning menjadi nilai lebih dan keunikan tersendiri bagi seorang Cloud Engineer.
Memahami cara penerapan machine learning dengan memanfaatkan teknologi Google Cloud memudahkan kita untuk berkolaborasi dengan Machine Learning Engineer dalam membangun dan men-deploy model.","Full Stack, Cloud Computing",
https://www.dicoding.com/academies/663-belajar-penerapan-machine-learning-untuk-android,Belajar Penerapan Machine Learning untuk Android,Level: Mahir,"Machine Learning (ML) menjadi tren teknologi yang dapat membantu perusahaan dalam memberikan user experience baru untuk memudahkan pengguna. Menurut Forbes Advisor, 65% konsumen percaya pada bisnis yang menggunakan teknologi ML. Tak ayal, banyak sekali perusahaan yang mulai mengimplementasikan ML pada produk mereka. Selain itu, menerapkan ML langsung di Android (on-device) memberikan sejumlah manfaat, seperti mempercepat pemrosesan data, mengurangi ketergantungan pada server, dan privasi lebih terjaga.
Anda tidak harus memiliki keahlian dalam bidang Machine Learning yang mendalam untuk mengikuti kelas ini.
Memahami cara penerapan machine learning di Android memudahkan kita berkolaborasi dengan Machine Learning Engineer dalam men-deploy model.
Memanfaatkan Machine Learning pada Android membuka banyak solusi untuk mengatasi masalah pengguna dengan cepat, efisien, dan adaptif.
Banyak perusahaan di berbagai sektor yang sudah menerapkan Machine Learning di Android, seperti Google, Adidas, Airbnb, WPS Office, dll.
Memiliki keterampilan ini akan membuat Anda memiliki nilai lebih dan keunikan daripada developer lainnya.
Target dan Sasaran Siswa
Kelas ini ditujukan bagi Android Developer yang ingin meningkatkan skill-nya dalam menintegrasikan machine learning di Android.
Kelas dapat diikuti oleh siswa yang melek IT sehingga wajib memiliki dan dapat mengoperasikan komputer dengan baik.
Kelas ini didesain untuk developer yang familier dengan fundamental Android, seperti Layout, Navigation, dan Networking.
Siswa harus belajar mandiri, berkomitmen, benar-benar punya rasa ingin tahu, dan tertarik pada subjek materi. Sebaik apa pun materi kelas ini tidak akan berguna tanpa keseriusan siswa untuk belajar, berlatih, dan mencoba.
Di akhir kelas, siswa dapat membuat aplikasi Android yang mengimplementasikan Machine Learning di perangkat (
on-device
) untuk mengklasifikasikan gambar dari galeri secara efektif.","Android, Machine Learning",
https://www.dicoding.com/academies/697-belajar-strategi-pengembangan-diri,Belajar Strategi Pengembangan Diri,Level: Dasar,"Pengembangan diri dapat membantu Anda mengeksplorasi potensi tersembunyi, mengasah keterampilan dan keahlian, serta mengembangkan pola pikir yang positif dan penuh motivasi dalam mencapai
goals
atau tujuan. Melalui modul pembelajaran yang terstruktur, Anda akan mempelajari teknik efektif untuk menumbuhkan
growth mindset
(pola pikir tumbuh), mengelola waktu, mengadaptasikan diri, hingga merancang
personal development plan
(rencana pengembangan diri) untuk mencapai tujuan yang diimpikan.
Kemampuan mengembangkan diri
(self-development)
merupakan bagian dari keterampilan yang akan selalu dibutuhkan baik dalam kehidupan personal maupun profesional.
Strategi pengembangan diri yang dipelajari di kelas ini dapat membantu kita memiliki kesadaran diri
(self awareness),
menggali kekuatan dan kelemahan, menemukan kesempatan, dan mengidentifikasi tantangan.
Strategi pengembangan diri yang tepat dapat mengoptimalkan potensi yang dimiliki berdasarkan profil (identitas, kepribadian, minat, dan bakat) serta kebutuhan.
Pola pikir untuk terus berkembang
(growth mindset)
yang dipelajari di kelas ini dapat meningkatkan kepercayaan diri dan
self-esteem
(pandangan seseorang tentang dirinya) yang akan mendukung pengembangan keterampilan dan kompetensi dalam bidang mana pun.
Meningkatnya kemampuan pengembangan diri misalnya pada area terkait manajemen waktu dan kemampuan beradaptasi dapat menambah
value
dalam kompetisi pencarian kerja.
Target dan Sasaran Siswa
Kelas ini ditujukan untuk pelajar maupun pekerja yang ingin mengembangkan diri dalam kehidupan pribadi dan profesi (karier).
Kelas dapat diikuti oleh siswa yang melek IT sehingga wajib memiliki dan dapat mengoperasikan komputer dengan baik.
Kelas ini didesain untuk siswa dari berbagai latar belakang sehingga tidak ada prasyarat pengetahuan yang harus dimiliki sebelumnya.
Siswa harus belajar mandiri, berkomitmen, benar-benar memiliki rasa ingin tahu, dan tertarik pada subjek materi. Sebaik apa pun materi kelas ini tidak akan berguna tanpa keseriusan siswa untuk belajar, berlatih, dan mencoba.
Setelah mengikuti kelas, siswa mampu menerapkan berbagai strategi pengembangan diri melalui pengelolaan pola pikir
(growth mindset)
, manajemen waktu
(time management),
dan proses adaptasi
(adaptability)
dalam kehidupan pribadi dan profesional.",Softskill,
https://www.dicoding.com/academies/698-dev-certification-for-machine-learning-with-tensorflow-dcml-preparation,Dev Certification for Machine Learning with Tensorflow (DCML) Preparation,Level: Kompetensi Sertifikasi,"This course does not have graduation stages and certificates, you can only study in this course as long as your subscription or token is active.
Dev Certification for Machine Learning with Tensorflow (DCML)
is part of the dev.id certification or dev.cert which aims to test your skills and help you achieve your dream career with project-based certifications.
As a Dev Certified for Machine Learning, you are expected to be able to use TensorFlow to demonstrate the skills needed to work on machine learning and deep learning. This preparation course has been designed by Dicoding as a partner of dev.id so that you can prepare yourself thoroughly before taking the Dev Certification for Machine Learning with Tensorflow (DCML).
DCML can increase your value to hiring partners.
DCML has been trusted directly by Google as a certification platform to test machine learning skills.
DCML graduates can feel confident when entering industry because they have validation and real proof of competence.
This preparation course has been created according to professional competence.
Curriculum Developers from this courses are graduates of the certification, so this course can be as similar as possible to the original certification.
Student Targets and Objectives
The course is intended for Machine Learning Engineers who want to take
Dev Certification for Machine Learning with Tensorflow (DCML)
.
Before taking this preparation course, you are expected to have experience implementing machine learning. You can learn about implementing machine learning in the
Machine Learning Engineer
learning path from Dicoding.
At the end of the class, students can prepare themselves to take the
Dev Certification for Machine Learning with Tensorflow (DCML)
.","AI, Machine Learning",
https://www.dicoding.com/academies/703-dev-certification-for-android-dca-preparation,Dev Certification for Android (DCA) Preparation,Level: Kompetensi Sertifikasi,"This course does not have any graduation stages or certificates. You can only learn in this class as long as your subscription or token is active.
Dev Certification for Android (DCA)
is part of the dev.id certification or dev.cert which aims to test your skills and help you achieve your dream career with project-based certifications.
As a Dev Certified for Android, you are expected to be able to demonstrate the skills needed to work on Android development. This preparation course has been designed by Dicoding as a partner of dev.id so that you can prepare yourself thoroughly before taking the Dev Certification for Android (DCA).
DCA can increase your value to hiring partners.
DCA has been trusted directly by Google as a certification platform to test mobile development skills.
DCA graduates can feel confident when entering the industry because they have validation and real proof of competence.
This preparation course has been created according to professional competence.
Curriculum Developers from this course are graduates of the certification, so this course can be as similar as possible to the original certification.
Student Targets and Objectives
The course is intended for Android Developers who want to take
Dev Certification for Android (DCA)
.
Before taking this preparation course, you are expected to have prior experience in Android development, particularly in the area of Android Architecture Components. You can gain this knowledge through the
Belajar Fundamental Aplikasi Android
course and additional materials such as Custom View, RawQuery, and Paging, covered in the
Belajar Pengembangan Aplikasi Android Intermediate
course.
At the end of the class, students can prepare themselves to take the
Dev Certification for Android (DCA)
.",Android,
https://www.dicoding.com/academies/708-belajar-fundamental-pemrosesan-data,Belajar Fundamental Pemrosesan Data,Level: Menengah,"Data adalah elemen krusial dalam data science dan machine learning. Kualitas data yang baik menentukan akurasi model dan keandalan analisis. Kelas ini dirancang untuk membantu Anda menjadi Data Engineer yang mampu menyiapkan data berkualitas menggunakan Python dan PostgreSQL. Materi mencakup prinsip rekayasa perangkat lunak, jenis penyimpanan data, pemrosesan data, serta otomatisasi skrip Python guna meningkatkan efisiensi pengolahan data dalam proyek data science dan machine learning.
Menguasai prinsip software engineering untuk menulis dan mengelola kode Python secara profesional.
Memahami cara menyimpan dan mengelola data dengan repositori yang efisien.
Mengembangkan keterampilan dalam membangun ETL pipelines untuk pengolahan data yang lebih terstruktur.
Meningkatkan efisiensi kerja dengan mengautomasi tugas-tugas berulang menggunakan Python dan Linux Cron Job.
Target dan Sasaran Siswa
Kelas ditujukan bagi praktisi data yang ingin menguasai keahlian dalam memproses dan menyiapkan data berkualitas untuk kebutuhan proyek berbasis data.
Kelas dapat diikuti oleh siswa yang melek IT sehingga wajib memiliki dan dapat mengoperasikan komputer dengan baik.
Sebelum mengikuti kelas ini, Anda diharapkan memiliki pemahaman mendasar tentang bahasa pemrograman Python, SQL, dan proyek berbasis data seperti data analisis.
Siswa harus belajar mandiri, berkomitmen, benar-benar memiliki rasa ingin tahu, dan tertarik pada subjek materi. Sebaik apa pun materi kelas ini tidak akan berguna tanpa keseriusan siswa untuk belajar, berlatih, dan mencoba.
Setelah lulus kelas ini, siswa mampu membuat dataset yang berkualitas melalui berbagai tahapan pemrosesan data menggunakan bahasa pemrograman Python.","AI, Machine Learning",
https://www.dicoding.com/academies/713-membangun-sistem-machine-learning,Membangun Sistem Machine Learning,Level: Mahir,"Berdasarkan
laporan Gartner
, lebih dari 85% model machine learning tidak pernah berhasil diimplementasikan dalam lingkungan produksi akibat berbagai tantangan operasional. Hal ini menunjukkan bahwa penguasaan MLOps semakin krusial bagi keberlangsungan proyek machine learning yang berkelanjutan. Melalui kelas ini, peserta akan mempelajari berbagai aspek penting mengenai deployment machine learning beserta metode monitoring untuk mengevaluasi performa model.
Mendalami alur lengkap pengembangan machine learning untuk meningkatkan kredibilitas profesional.
Memahami prinsip dan praktik MLOps sehingga mampu mengoptimalkan proses pengembangan model hingga lingkungan produksi.
Membekali diri dengan keterampilan menyiapkan infrastruktur CI untuk model machine learning.
Meningkatkan efisiensi dan keandalan model berkat penguasaan teknik monitoring dan alerting.
Memperluas peluang karier di bidang teknologi yang terus berkembang dan dibutuhkan banyak perusahaan.
Target dan Sasaran Siswa
Kelas ini ditujukan bagi calon Machine Learning Engineer yang ingin memperdalam kemampuan membangun model secara end-to-end.
Kelas ini dapat diikuti oleh siswa yang melek IT sehingga wajib memiliki dan dapat mengoperasikan komputer dengan baik.
Sebelum mengikuti kelas ini, siswa diharapkan memiliki pemahaman mengenai AI, Machine Learning dan Deep Learning.
Siswa harus belajar mandiri, berkomitmen, benar-benar memiliki rasa ingin tahu, dan tertarik pada subjek materi. Sebaik apa pun materi kelas ini tidak akan berguna tanpa keseriusan siswa untuk belajar, berlatih, dan mencoba.
Setelah menyelesaikan kelas ini, siswa mampu membangun sistem machine learning end-to-end menggunakan Python hingga menjaga performa model melalui re-training model berdasarkan metrik tertentu.","AI, Machine Learning",
https://www.dicoding.com/academies/743-belajar-back-end-pemula-dengan-python,Belajar Back-End Pemula dengan Python,Level: Pemula,"Back-End Developer merupakan salah satu profesi yang banyak dibutuhkan saat ini. Salah satu bahasa pemrograman yang digunakan untuk Back-End adalah Python. Python adalah bahasa yang inferatif dan mudah untuk dipelajari. Salah satu web framework yang ada di Python adalah Django. Django sangat stabil dan sudah digunakan oleh banyak perusahaan seperti Disqus, Instagram, dan Pinterest. Kelas ini dirancang untuk membantu Anda membangun RESTful API dengan Python dan Django.
Back-End memiliki peran yang sangat penting agar aplikasi dapat berfungsi dengan baik.
REST merupakan arsitektur yang populer untuk membangun API
Django merupakan framework yang sudah banyak digunakan oleh industri seperti Disqus, Instagram, dan Pinterest.
Python dan Django memiliki komunitas yang luas baik di Indonesia maupun luar negeri.
Permintaan tinggi dari perusahan untuk seorang Back-End Developer di Indonesia.
Target dan Sasaran Siswa
Kelas ini ditujukan untuk individu yang ingin merintis karir menjadi seorang Back-End Developer.
Kelas dapat diikuti oleh siswa yang melek IT sehingga wajib memiliki dan dapat mengoperasikan komputer dengan baik.
Kelas ini didesain untuk developer yang sudah memiliki kemampuan dasar pemrograman Python.
Siswa harus belajar mandiri, berkomitmen, benar-benar memiliki rasa ingin tahu, dan tertarik pada subjek materi. Sebaik apa pun materi kelas ini tidak akan berguna tanpa keseriusan siswa untuk belajar, berlatih, dan mencoba.
Setelah lulus dari kelas ini, siswa dapat membangun RESTful API dengan Python di lingkungan lokal dan merancang lingkungan produksi di Google Cloud.","Full Stack, Back End",
https://www.dicoding.com/academies/753-prompt-engineering-untuk-software-developer,Prompt Engineering untuk Software Developer,Level: Dasar,"Prompt engineering adalah teknik untuk merancang prompt yang efektif agar AI dapat memberikan respons yang sesuai dengan keinginan pengguna. Kelas ini dirancang khusus untuk developer yang ingin memaksimalkan pemanfaatan AI dalam berbagai tugas. Melalui kelas ini, Anda akan mempelajari pola-pola prompt, best practices, dan penerapannya dalam berbagai aktivitas software development. Kelas ini memberi dasar kuat untuk meningkatkan produktivitas dan inovasi Anda dalam bekerja dengan AI.",AI,
https://www.dicoding.com/academies/758-belajar-penerapan-machine-learning-untuk-flutter,Belajar Penerapan Machine Learning untuk Flutter,Level: Mahir,"Industri mobile terus berkembang pesat dan machine learning (ML) menjadi salah satu teknologi yang memperkaya pengalaman pengguna.  Materi mencakup penerapan ML di aplikasi mobile dengan generative AI dan teknologi lain, seperti ML Kit dan LiteRT. Dengan ML, aplikasi dapat menyematkan fitur-fitur canggih, seperti pengidentifikasian objek, deteksi wajah, hingga AI chatbot. Jika ingin mempelajari cara mengimplementasikan ML pada aplikasi Flutter, kelas ini adalah pilihan yang tepat untuk Anda.
Anda tidak perlu memiliki latar belakang Machine Learning yang kompleks untuk mengikuti kelas ini.
Dengan memahami penerapan Machine Learning di Flutter, Anda dapat lebih mudah bekerja sama dengan Machine Learning Engineer saat proses deployment model.
Penerapan Machine Learning di Flutter memungkinkan aplikasi menangani permasalahan pengguna secara lebih cepat, efisien, dan responsif.
Banyak perusahaan di berbagai sektor yang sudah menerapkan Machine Learning di aplikasi mobile, seperti WPS Office, Airbnb, Adidas, Google.
Menguasai keterampilan ini akan memberikan nilai tambah serta menjadikan Anda lebih unggul dibanding developer lainnya.
Target dan Sasaran Siswa
Kelas ini dirancang untuk Flutter Developer yang ingin mengasah keterampilan dalam mengintegrasikan Machine Learning ke dalam aplikasi Flutter.
Kelas dapat diikuti oleh siswa yang melek IT sehingga wajib memiliki dan dapat mengoperasikan komputer dengan baik.
Materi disusun untuk developer yang sudah memahami dasar-dasar Flutter, seperti penggunaan Widget, State Management, serta Networking.
Siswa harus bisa belajar mandiri, berkomitmen, benar-benar punya rasa ingin tahu, dan tertarik pada subjek materi, karena sebaik apa pun materi kelas ini, tidak akan berguna tanpa keseriusan siswa untuk belajar, berlatih, dan mencoba.
Di akhir kelas, siswa mampu membuat pemanfaatan Machine Learning dalam pengembangan aplikasi Flutter di perangkat fisik (on-device) untuk mengklasifikasikan gambar dari kamera maupun galeri secara efektif.","Machine Learning, Flutter",
https://www.dicoding.com/academies/540-tes-seleksi-asah-2025-ndash-febe-ai-dan-rebe-ai,Tes Seleksi Asah 2025 – FEBE AI dan REBE AI,Level: Dasar,"Selamat Datang!
Tes ini harus diselesaikan sebagai bagian dari Proses Seleksi
.
Hasil tes akan mengevaluasi kesiapan Anda menjadi pembelajar yang aktif dan terlibat dalam program ketat dan intensif ini
.
Berdasarkan evaluasi ini, kami akan menentukan apakah Anda memiliki kualifikasi untuk menjadi bagian dari program ini.
Setiap tes hanya dapat diambil 1 (satu) kali dan tidak ada pengurangan nilai untuk jawaban yang salah
.
Mohon persiapkan diri Anda sebelum mengambil tes
.
Anda dapat mengambil jeda di antara setiap tes yang tersedia.
General Technical Assessment
(Bahasa Indonesia) - 60 pertanyaan, 60 Menit
Learning Path Assessment: FEBE AI atau REBE AI
(Bahasa Indonesia) - 30 Pertanyaan, 30 Menit.
Traits Assessment
(Bahasa Indonesia) - 87 pertanyaan, 90 Menit.
Integritas adalah prinsip yang tidak bisa dinegosiasikan dalam proses pendaftaran program ini
.
Mohon selesaikan tes ini dengan jujur.
Semoga Berhasil!",Full Stack,
https://www.dicoding.com/academies/428-belajar-implementasi-ci-cd,Belajar Implementasi CI/CD,Level: Menengah,"CI/CD mampu membuat proses delivery aplikasi menjadi lebih cepat dan efisien. Perusahaan berskala global seperti Amazon, Facebook, Tesla, Adobe, hingga Netflix telah mengimplementasi CI/CD dan mereka berhasil meningkatkan proses bisnis, kebahagiaan pegawai, dan pengalaman pengguna. Kini CI/CD telah menjadi praktik umum yang diterapkan baik oleh startup, nasional, hingga multinasional. Jadi, tingkatkan kemampuan Anda agar mampu memahami dan mempraktikkan CI/CD dengan belajar di kelas ini.
CI/CD memungkinkan delivery aplikasi menjadi lebih cepat dan efisien.
Praktik CI/CD telah diterapkan oleh banyak perusahaan, baik skala kecil maupun perusahaan besar seperti Amazon.
CI/CD merupakan bagian penting dari implementasi DevOps.
Sebagai seorang DevOps Engineer, praktik CI/CD adalah kemampuan yang wajib dikuasai.
Profesi DevOps Engineer kian dicari oleh industri lantaran makin meningkatnya adopsi DevOps di banyak perusahaan.
Target dan Sasaran Siswa
Kelas ini ditujukan bagi Developer, IT Operations, atau individu yang ingin memahami seluk-beluk DevOps, terutama dalam hal implementasi praktik CI/CD, sebagai langkah untuk memperbaiki proses pengembangan aplikasi yang selama ini mereka geluti.
Kelas ini dapat diikuti oleh siswa yang melek IT sehingga wajib memiliki dan mampu mengoperasikan komputer dengan baik.
Siswa diharapkan sudah memahami dasar-dasar DevOps, mengerti konsep cloud computing, mengetahui cara kerja version system control, dan familier dengan SDLC, dan setidaknya pernah menggunakan layanan-layanan AWS.
Siswa harus bisa belajar mandiri, berkomitmen, benar-benar punya rasa ingin tahu, dan tertarik pada subjek materi, karena sebaik apa pun materi kelas ini, tidak akan berguna tanpa keseriusan siswa untuk belajar, berlatih, dan mencoba.
Di akhir kelas, siswa dapat memahami bagaimana cara mengimplementasikan CI/CD sebagai salah satu praktik dalam penerapan DevOps.","Full Stack, DevOps",DevOps Engineer
https://www.dicoding.com/academies/423-menjadi-linux-system-administrator,Menjadi Linux System Administrator,Level: Menengah,"Linux saat ini telah menjadi sistem operasi yang paling populer, terutama untuk penggunaan komputer pribadi, data center, cloud computing, embedded system, game console, smartphone, bahkan hingga peralatan IoT. Dengan menguasai sistem operasi Linux, niscaya akan membawa Anda menjadi seorang Linux System Administrator yang kompeten. Selain itu, memahami Linux juga sangat berguna apabila Anda ingin mengimplementasikan DevOps atau menjadi seorang DevOps Engineer.
Linux adalah sistem operasi yang paling populer untuk server pribadi, data center, cloud computing, embedded system, game console, smartphone, hingga peralatan IoT.
Linux merupakan sistem operasi yang open source dan mayoritas gratis.
Penguasaan Linux adalah kunci utama untuk menjadi seorang Linux System Administrator yang kompeten.
Masifnya penerapan Linux baik di startup hingga perusahaan internasional membuat kebutuhan dari seorang Linux System Administrator menjadi banyak dibutuhkan.
Pemahaman Linux dibutuhkan apabila Anda ingin mengimplementasikan DevOps atau menjadi seorang DevOps Engineer.
Target dan Sasaran Siswa
Kelas ini ditujukan bagi individu yang ingin memahami seluk-beluk sistem operasi Linux sebagai langkah untuk menjadi seorang Linux System Administrator.
Kelas ini dapat diikuti oleh siswa yang melek IT sehingga wajib memiliki dan mampu mengoperasikan komputer dengan baik.
Siswa diharapkan sudah memahami dasar-dasar komputer (perangkat keras, perangkat lunak, sistem operasi, dan command-line interface), memahami fundamental jaringan dan internet, serta familier dengan sistem operasi Linux.
Siswa harus bisa belajar mandiri, berkomitmen, benar-benar punya rasa ingin tahu, dan tertarik pada subjek materi, karena sebaik apa pun materi kelas ini, tidak akan berguna tanpa keseriusan siswa untuk belajar, berlatih, dan mencoba.
Di akhir kelas, siswa mampu mengoperasikan sistem operasi Linux dengan mumpuni untuk menjadi seorang Linux System Administrator yang kompeten.","Computer Science, DevOps",DevOps Engineer
https://www.dicoding.com/academies/413-belajar-fundamental-aplikasi-web-dengan-react,Belajar Fundamental Aplikasi Web dengan React,Level: Menengah,"React merupakan library yang disukai developer dalam membangun antarmuka pengguna. Popularitasnya dari waktu ke waktu kian melejit. Selaras dengan itu, talenta yang menguasai React terus dicari perusahaan, tetapi seringkali perusahaan sulit mendapatkan talenta yang andal. Sebagai React Developer, menguasai fundamental adalah hal wajib. Di kelas ini kami mengajak React Developer pemula untuk upskilling mempelajari mekanisme routing, component lifecycle, context, hingga hooks agar siap terjun ke industri.
React Developer wajib mengetahui cara membuat aplikasi yang terbebas dari bugs, dapat menangani proses asynchronous, mengirim data antar-komponen dengan efektif, dan menulis kode yang baik dengan React Hooks..
Tingginya kebutuhan industri terhadap talenta digital yang paham dengan React.
React dipercaya dan digunakan oleh perusahaan besar nasional dan multinasional.
React memiliki komunitas developer yang besar baik di luar negeri maupun di dalam negeri.
Pengembangan aplikasi React tidak membutuhkan device dengan spesifikasi yang tinggi.
Target dan Sasaran Siswa
Kelas ini ditujukan untuk seorang yang ingin mendalami fundamental Front-End Web Developer dengan memanfaatkan library React dalam membangun antarmuka pengguna.
Kelas dapat diikuti oleh siswa yang sudah familier dengan konsep dasar React, Element dan Component, serta mampu membuat aplikasi React secara sederhana .
Siswa diharapkan sudah mampu mengembangkan aplikasi web di sisi Front-End, menguasai HTML, CSS, dan JavaScript serta sudah familier dengan sintaksis ES6.
Siswa harus bisa belajar mandiri, berkomitmen, benar-benar punya rasa ingin tahu, dan tertarik pada subjek materi, karena sebaik apa pun materi kelas ini, tidak akan berguna tanpa keseriusan siswa untuk belajar, berlatih, dan mencoba
.
Di akhir kelas siswa dapat membuat web aplikasi dengan React yang menerapkan validasi props, client routing, component lifecycle, context, dan hooks.","Full Stack, Front End",React
https://www.dicoding.com/academies/403-belajar-membuat-aplikasi-web-dengan-react,Belajar Membuat Aplikasi Web dengan React,Level: Pemula,"Tuntutan dalam mengembangkan aplikasi web semakin hari semakin kompleks. Pasalnya, aplikasi web saat ini dapat berperan layaknya aplikasi native. Seiring rumitnya permintaan, semakin canggih juga tools dalam mengembangkan web. Penggunaan React sebagai tools membangun UI mendominasi mulai dari perusahaan rintisan hingga perusahaan besar berskala multinasional. Di Indonesia sendiri React telah dipercaya dan digunakan oleh perusahaan besar seperti Tokopedia, Traveloka, dan lainnya.
React merupakan Library/Framework paling populer untuk membangun user interface aplikasi.
React memiliki komunitas developer yang besar baik di luar negeri maupun di dalam negeri.
React dipercaya dan digunakan oleh perusahaan besar nasional dan multinasional.
React termasuk library/framework yang mudah dipelajari karena tidak memiliki banyak perbedaan dengan mengembangkan aplikasi web secara standar.
Pengembangan aplikasi React tidak membutuhkan device dengan spesifikasi yang tinggi.
Target dan Sasaran Siswa
Kelas ini ditujukan untuk seorang Front-End Web Developer yang ingin mengembangkan website yang komponen UI-nya
reusable
, deklaratif, dan bersifat reaktif terhadap perubahan data.
Kelas dapat diikuti oleh siswa yang melek IT sehingga wajib memiliki dan dapat mengoperasikan komputer dengan baik.
Siswa diharapkan sudah mampu mengembangkan aplikasi web di sisi Front-End, menguasai HTML, CSS, dan JavaScript serta sudah familier dengan sintaksis ES6.
Siswa harus bisa belajar mandiri, berkomitmen, benar-benar punya rasa ingin tahu, dan tertarik pada subjek materi, karena sebaik apa pun materi kelas ini, tidak akan berguna tanpa keseriusan siswa untuk belajar, berlatih, dan mencoba.
Di akhir kelas siswa dapat membuat aplikasi web dengan React yang memanfaatkan functional component, stateful component, dan controlled component.","Full Stack, Front End",React
https://www.dicoding.com/academies/387-belajar-jaringan-komputer-untuk-pemula,Belajar Jaringan Komputer untuk Pemula,Level: Pemula,"Jaringan komputer memberi banyak manfaat bagi kehidupan manusia. Salah satunya adalah memudahkan proses pengiriman data yang lebih cepat dan efisien. Ia merupakan fondasi dunia IT, mulai dari pemrograman, cloud computing, hingga DevOps. Tanpanya, komputer di dunia ini tak bisa saling berkomunikasi. Kelas ini membahas teori dan praktik untuk mendalami ilmu jaringan komputer sehingga Anda mampu mengoperasikan layanan jaringan baik di komputer lokal maupun di lingkungan cloud seperti AWS.
Ilmu jaringan komputer merupakan fondasi dari segala bidang di dunia IT.
Pemahaman akan jaringan komputer mampu memudahkan proses belajar IT, seperti pemrograman, cloud computing, hingga DevOps.
Banyak orang yang mahir pemrograman di industri, tetapi tak pandai dan sukar memahami bagaimana jaringan komputer bekerja. Karenanya, kelas ini dapat membantu Anda dalam menguasai jaringan komputer dan memperbaiki ceruk tersebut.
Anda mampu mengoperasikan layanan jaringan baik di komputer lokal maupun di lingkungan cloud seperti AWS.
AWS merupakan salah satu cloud provider terunggul yang menyediakan banyak layanan jaringan yang dapat dioperasikan dengan mudah oleh segala kalangan, baik pemula maupun expert.
Target dan Sasaran Siswa
Kelas ini ditujukan bagi individu yang ingin menguasai ilmu jaringan komputer guna memperluas wawasan dan keahlian di dunia IT ataupun bagi mereka yang ingin menjadi Administrator Jaringan dengan mengacu pada standar industri.
Kelas ini dapat diikuti oleh siswa yang melek IT sehingga wajib memiliki dan mampu mengoperasikan komputer dengan baik.
Kelas ini didesain untuk level pemula sehingga siswa wajib sudah memahami dasar-dasar perangkat komputer dan basis perhitungan atau operasi bilangan biner.
Siswa harus bisa belajar mandiri, berkomitmen, benar-benar punya rasa ingin tahu, dan tertarik pada subjek materi, karena sebaik apa pun materi kelas ini, tidak akan berguna tanpa keseriusan siswa untuk belajar, berlatih, dan mencoba.
Di akhir kelas, siswa mampu memahami konsep dan praktik jaringan komputer, baik secara lokal maupun menggunakan teknologi AWS.","Cloud Computing, DevOps",DevOps Engineer
